"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000057157","733739007926","","","","vitamin C crystals 3lb NOW FOODS","1","$21.59","$21.59","$15.00","-43.93%"
"210000057159","878941003110","","","","fulvic acid 2oz trace minerals","5","$76.50","$15.30","$28.99","47.22%"
"210000057169","878941007125","","","","quercetin + zinc powder 4.2oz trace minerals","1","$15.29","$15.29","$10.00","-52.9%"
"210000057177","605069411011","","","","holy basil 60 caplets himalaya","1","$9.37","$9.37","$21.99","57.39%"
"210000057203","043952000117","","","","barley grass powder 10oz","3","$49.71","$16.57","$32.49","49%"
"210000057213","850019274714","","","","CBD + THC sour watermelon 30 gummies","3","$76.26","$25.42","$54.99","53.77%"
"210000057215","850019274707","","","","CBD + THC peach 30 gummies","3","$72.86","$24.29","$54.99","55.83%"
"210000057219","840081405222","","","","testonsterone mega boost red 56sgls irwin","1","$17.91","$17.91","$35.99","50.24%"
"210000057223","710363594572","","","","kidney & liver cleanse 60liquigels","3","$46.17","$15.39","$21.99","30.01%"
"210000057237","051494101049","","","","multi women one daily 60tbs","3","$51.72","$17.24","$39.99","56.89%"
"210000057397","097467104044","","","","vit D 1000IU gummies 60 nature's plus","3","$26.01","$8.67","$15.99","45.78%"
"210000057403","723707514976","","","","kratom red bali powder 20g(.7oz) super speciosa","5","$15.00","$3.00","$7.99","62.45%"
"210000057474","733739046123","","","","bilberry complex 80mg 100 vcps NOW FOODS","1","$14.39","$14.39","$29.99","52.02%"
"210000057601","605069410014","","","","shatavari 60 vegan caplets himalaya","3","$33.00","$11.00","$19.99","44.97%"
"210000057615","628055142850","","","","cough syrup nighttime 4oz beekeeper's natural","3","$16.56","$5.52","$15.99","65.48%"
