"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Unit Cost","Sale Price","Margin"
"210000064111","734027905139","","","","Ginger People Ginger Lemon Chews 3oz","7","$18.83","$2.69","$4.19","35.8%"
"210000064169","039278040586","","","","ginger lychee chews prince of peace 4oz","9","$16.38","$1.82","$3.59","49.3%"
"210000064172","850000398429","","","","everything bagel seasoning OG shaker","1","$4.64","$4.64","$6.99","33.62%"
"210000064189","711464506747","","","","Al Fez Falafel Mix","1","$1.95","$1.95","$3.69","47.15%"
"210000064191","799210620008","","","","Bionaturae Sourdough Spaghetti Org K","8","$21.48","$2.69","$4.59","41.5%"
"210000064197","6111250310383","","","","Atlas Organic Olive Oil 1 Liter","10","$154.80","$15.48","$24.99","38.06%"
"210000064199","5060685660505","","","","FireTree 100% Cocoa Bar 2.47 oz","13","$63.79","$4.91","$5.89","16.69%"
"210000064201","5060685660529","","","","FireTree 40% Cocoa Milk Chocolate Bar 2.47 oz","1","$3.79","$3.79","$5.89","35.65%"
"210000064203","5060685660499","","","","FireTree Cocoa Oat Chocolate Bar 2.47 oz","10","$37.90","$3.79","$5.89","35.65%"
"210000064243","720379001841","","","","fruit puffs strawberry OG .9oz made in nature","3","$0.03","$0.01","$3.50","99.71%"
"210000064245","720379001858","","","","fruit puffs melon OG 1.1oz made in nature","6","$0.06","$0.01","$3.50","99.71%"
"210000064247","720379001865","","","","fruit puffs apple OG 1.4oz made in nature","4","$0.04","$0.01","$3.50","99.71%"
"210000064266","891551000027","","","","tomato and herb sprouted crisps OG 8oz foods alive","7","$17.27","$2.47","$6.99","64.7%"
"210000064334","815421011357","","","","Jovial  Brown Rice Stelline GF K","5","$18.25","$3.65","$4.99","26.85%"
"210000064350","628451529781","","","","Glutenull  Cookie Buckwheat Chocolate","14","$71.82","$5.13","$7.59","32.41%"
"210000064352","024182011043","","","","Eden Sauerkraut Org 18 oz","12","$47.16","$3.93","$5.99","34.39%"
"210000064370","081014111739","","","","Maeve   Chocolate Bar Kettle Chips","1","$3.88","$3.88","$5.79","32.99%"
"210000064374","081014111746","","","","Maeve   Chocolate Bar Lemon Twister","1","$3.88","$3.88","$5.79","32.99%"
"210000064378","850036769064","","","","brazil nuts raw 4oz boxford bakehouse","8","$36.40","$4.55","$6.99","34.91%"
"210000064425","3291854112958","","","","soursop leaves herb to body","8","$49.38","$6.17","$10.99","43.84%"
"210000064459","893869005435","","","","cashew nut mix glazed honey cinnamon 1.5oz sahale","1","$0.75","$0.75","$1.50","50%"
"210000064472","042563008413","","","","almonds roasted salted OG 7oz woodstock","4","$18.68","$4.67","$9.99","53.25%"
"210000064478","868335000344","","","","ella's all seed caraway rye flats GF 4.8oz","8","$38.82","$4.85","$7.99","39.27%"
"210000064480","813551001026","","","","Koyo Udon Fine  Org","2","$3.48","$1.74","$2.39","27.2%"
"210000064500","716270001394","","","","Chocolove Pecans, Cookies & Sea Salt  3.2 oz","14","$43.54","$3.11","$4.79","35.07%"
"210000064502","716270001578","","","","Chocolove Walnuts & Sea Salt  3.2 oz","19","$59.09","$3.11","$4.79","35.07%"
"210000064504","716270001387","","","","Chocolove Pistachios & Sea Salt  3.2 oz","10","$31.10","$3.11","$4.79","35.07%"
"210000064513","074908370046","","","","Delgrosso Pasta Sauce Marinara Org","8","$22.00","$2.75","$4.99","44.89%"
"210000064515","","","","","honey sourwood 8oz jar wehrloom","6","$43.14","$7.19","$11.99","40.03%"
"210000064516","842515006722","","","","apricots dried organic portion packs bag of 5 sunny fruit","6","$29.64","$4.94","$7.99","38.17%"
"210000064518","842515010125","","","","figs smyrna dried organic portion packs bag of 5 sunny fruit","5","$16.00","$3.20","$5.99","46.58%"
"210000064520","842515008528","","","","mangoes dried organic portion packs bag of 5 sunny fruit","12","$38.40","$3.20","$4.99","35.87%"
"210000064522","733739069009","","","","stevia chai 2oz NOW FOODS","1","$3.59","$3.59","$11.59","69.03%"
"210000064538","627733007306","","","","apricots organic traditions","5","$16.95","$3.39","$7.99","57.57%"
"210000064550","813616020405","","","","Felicia Buckwheat Rigatoni","6","$18.18","$3.03","$5.59","45.8%"
"210000064552","813616020382","","","","Felicia Red Lentil Penne GF Org","4","$14.56","$3.64","$5.59","34.88%"
"210000064580","","","","","Guyette CREAMED Honey REGULAR","1","$6.50","$6.50","$9.99","34.93%"
"210000064581","","","","","Guyette CREAMED Honey CHOCOLATE","3","$19.50","$6.50","$9.99","34.93%"
"210000064582","","","","","Gueyette Creamed Honey CINNAMON","2","$0.00","$0.00","$9.99","100%"
"210000064583","","","","","Guyette CREAMED Honey CINNAMON","2","$13.00","$6.50","$9.99","34.93%"
"210000064590","850052040109","","","","pecans brown butter rum  3oz evie's","5","$23.65","$4.73","$6.99","32.33%"
"210000064592","850052040147","","","","pecans salty & sweet  3oz evie's","14","$49.98","$3.57","$6.99","48.93%"
"210000064594","850052040130","","","","pecans banana bread  3oz evie's","12","$42.84","$3.57","$6.99","48.93%"
"210000064598","011206000343","","","","Edward & Sons  Rice Snaps Tamari Sesame U","7","$18.76","$2.68","$4.19","36.04%"
"210000064602","095705135522","","","","pistachios sea salt roasted no shell OG 2oz Nichols Farms","5","$10.55","$2.11","$3.59","41.23%"
"210000064629","683855060131","","","","Timeless Semi Pearled Farro 16 oz","11","$41.25","$3.75","$5.79","35.23%"
"210000064646","3433764142124","","","","tongkat ali powder 4oz herb to body","1","$9.20","$9.20","$18.99","51.55%"
"210000064648","850012460015","","","","peanut flaming 3.25 oz Q's nuts","18","$33.66","$1.87","$2.99","37.46%"
"210000064650","856053002337","","","","cashews flaming 3.25 oz Q's nuts","21","$39.27","$1.87","$2.99","37.46%"
"210000064652","850012460480","","","","almond cashew chocolate raspberry mix 4.5 oz Q's nuts","10","$37.50","$3.75","$7.99","53.07%"
"210000064654","856053002696","","","","cashew basil sage 4.5 oz Q's nuts","7","$26.25","$3.75","$7.99","53.07%"
"210000064678","042563019006","","","","Woodstock Org Roasted Red Peppers","8","$28.16","$3.52","$7.49","53%"
"210000064710","860006584146","","","","granola sweet curry  no oat 10oz  for good","3","$19.65","$6.55","$10.39","36.96%"
"210000064712","860006584115","","","","granola smoky pineapple  no oat 10oz  for good","3","$19.65","$6.55","$10.39","36.96%"
"210000064714","860006584139","","","","granola chocolate chili cherry no oat 10oz  for good","2","$13.10","$6.55","$10.39","36.96%"
"210000064812","070258024035","","","","Plantation Blackstrap Molasses 15 oz.","11","$0.11","$0.01","$6.99","99.86%"
"210000064814","070718000760","","","","Bar Harbor Clam Chowder","3","$0.03","$0.01","$6.99","99.86%"
"210000064894","891551000935","","","","Foods Alive  Power 4 Protein Powder  8 oz","4","$18.20","$4.55","$8.99","49.39%"
"210000064896","897988000463","","","","Heavenly Organics White Himalayan Raw Honey 22oz.","10","$70.50","$7.05","$13.69","48.5%"
"210000064976","098308243885","","","","Better Than Bouillon Organic  Beef Base Pho 8 oz","5","$31.60","$6.32","$9.79","35.44%"
"210000064978","085164000004","","","","Garofalo  Capellini 16 oz","9","$12.24","$1.36","$3.29","58.66%"
"210000064980","850020805556","","","","Rawmio Chocolate Bar Oat Milk 50%","9","$17.73","$1.97","$5.99","67.11%"
"210000064982","850020805815","","","","Rawmio Chocolate Bar Coconut Milk 45%","7","$13.79","$1.97","$5.99","67.11%"
"210000064984","850020805600","","","","Rawmio Chocolate Bar Dark Vanilla Bean 70%","12","$47.16","$3.93","$5.99","34.39%"
"210000064986","850020805778","","","","Rawmio Chocolate Bar Dark Date 65%","4","$7.88","$1.97","$5.99","67.11%"
"210000064992","042515020180","","","","Lewis Labs Nutritional Yeast Flakes","3","$41.45","$13.82","$29.99","53.93%"
"210000064994","3291854192493","","","","honey mushroom 16oz herb to body","1","$17.50","$17.50","$26.99","35.16%"
"210000065008","810057556173","","","","Cadia Rice Arborio White 16 oz Org","2","$4.78","$2.39","$4.99","52.1%"
"210000065049","860000161619","","","","Pizza Girl Vodka Pasta Sauce Org","1","$6.23","$6.23","$10.99","43.31%"
"210000065051","812603019002","","","","Tcho Chocolate Perfect  Matcha 8oz","11","$32.45","$2.95","$4.99","40.88%"
"210000065069","856293003668","","","","Tree Hugger Bubblegum Filled Pops","21","$5.25","$0.25","$0.49","48.98%"
"210000065071","842515007194","","","","figs walnut balls sunny fruit","3","$11.55","$3.85","$6.49","40.68%"
"210000065073","842515006821","","","","dates dried organic portion packs bag of 5 sunny fruit","7","$26.95","$3.85","$5.99","35.73%"
"210000065079","726635121131","","","","YS Organic  Honey Raw 48oz","5","$64.15","$12.83","$19.89","35.5%"
"210000065105","726635121124","","","","YS Organic  Honey Raw 22 oz #12B","3","$20.37","$6.79","$10.49","35.27%"
"210000065108","850064476194","","","","Mary's Gone Crackers  Original 7 oz U","7","$41.58","$5.94","$8.49","30.04%"
"210000065110","819019021155","","","","Olyra Bites Dates & Honey Org","6","$24.00","$4.00","$5.69","29.7%"
"210000065119","898392000124","","","","Wildly Organic Coconut Milk Powder 16 oz","4","$30.67","$7.67","$11.99","36.05%"
"210000065121","810165019867","","","","Yum Earth Halloween Variety Bag 50 Pack Org","3","$54.00","$18.00","$27.99","35.69%"
"210000065129","081014071019","","","","Maeve Blackberry Bramble Chocolate Bon Bon","1","$7.64","$7.64","$10.99","30.48%"
"210000065133","081014071071","","","","Maeve Pink Bubbly Chocolate Bon Bon","5","$38.20","$7.64","$10.99","30.48%"
"210000065135","874492006204","","","","Theo Chocolate Hazel Nut Crisp 1.7oz","4","$11.36","$2.84","$4.99","43.09%"
"210000065159","810183100141","","","","Eatiful Black Bean Soup Org","4","$6.20","$1.55","$4.29","63.87%"
"210000065161","810183100127","","","","Eatiful Potao Leek Soup Org","2","$3.10","$1.55","$4.29","63.87%"
"210000065163","628451529989","","","","Glutenull  Cookie  Chocolate Goji Berry","1","$2.56","$2.56","$5.99","57.26%"
"210000065167","810079450800","","","","Little Secrets Chocolate Party Pack 25 Bars","2","$15.76","$7.88","$21.99","64.17%"
"210000065175","817670012543","","","","Alter Eco Holiday  Assorted  Truffles Bag","1","$3.59","$3.59","$5.99","40.07%"
"210000065185","042272005048","","","","Amy's Soup  Black Bean","6","$22.20","$3.70","$5.69","34.97%"
"210000065211","850711006187","","","","Emmy's Peanut Butter Cookies Org","12","$43.32","$3.61","$5.79","37.65%"
"210000065270","047495710618","","","","fig bar blueberry GF box nature's bakery","2","$10.54","$5.27","$7.99","34.04%"
"210000065275","856261006974","","","","Solely Fruit Gummies Mango Guava Org  .7 oz","1","$0.76","$0.76","$1.19","36.13%"
"210000065277","858010005955","","","","Tony's Chocolonely Mini Dark Chocolate","3","$0.96","$0.32","$0.59","45.76%"
"210000065281","850032676601","","","","Tony's Chocolonely Dark Milk Chocolate Pretzel Toffee 1.7 oz","2","$2.54","$1.27","$1.99","36.18%"
"210000065304","628451868613","","","","Chickapea Pasta Dish Creamy Garlic","4","$12.60","$3.15","$4.99","36.87%"
"210000065308","810001560768","","","","Birchbender Pancake & Waffle Mix Sweet Potato  GF","6","$26.34","$4.39","$6.99","37.2%"
"210000065310","856017003370","","","","Birchbender Pancake & Waffle Mix   GF Org","6","$26.34","$4.39","$6.99","37.2%"
"210000065354","089125120077","","","","Ancient Harvest Quinoa White Org  27 oz","4","$0.04","$0.01","$11.99","99.92%"
"210000065356","089125180002","","","","Ancient Harvest Quinoa Harmony Org 14.4 oz","10","$0.10","$0.01","$8.99","99.89%"
"210000065370","093709304104","","","","Pamela's GF Pancake & Baking Mix 4 lb.","3","$0.03","$0.01","$10.99","99.91%"
"210000065396","733739070142","","","","nuts about berriesOG 8oz NOW FOODS","4","$21.32","$5.33","$7.99","33.29%"
"210000065398","089836183187","","","","Aleppo Chili Pepper Crushed Non GMO Frontier","1","$3.26","$3.26","$5.99","45.58%"
"210000065404","850036769194","","","","hazelnuts raw OG 8oz pouch boxford bakehouse","4","$22.20","$5.55","$8.69","36.13%"
"210000065406","850036769255","","","","pecans raw OG 8oz pouch boxford bakehouse","4","$31.00","$7.75","$11.99","35.36%"
"210000065437","810091780442","","","","Siete  Chamoy Botana Sauce 10 oz","5","$20.40","$4.08","$6.99","41.63%"
"210000065439","810091780411","","","","Siete  Traditional Botana Sauce 8.5  oz","4","$16.32","$4.08","$6.99","41.63%"
"210000065458","819019020660","","","","Olyra Bites Baked Apple Cinnamon Org","3","$12.00","$4.00","$5.69","29.7%"
"210000065460","819019021056","","","","Olyra Breakfast  Biscuits Vanilla Sandwich Org","8","$27.74","$3.47","$5.49","36.84%"
"210000065462","817108021222","","","","The Foraging Fox Ketchup 10.5 oz","5","$0.05","$0.01","$8.49","99.88%"
"210000065464","817108021055","","","","The Foraging Fox Mayo Smoked Garlic 9.2 oz","6","$0.06","$0.01","$3.00","99.67%"
"210000065466","817108021062","","","","The Foraging Fox Mayo Smoked Jalapeno 9.2 oz","6","$0.06","$0.01","$9.99","99.9%"
"210000065468","817108021048","","","","The Foraging Fox Mayo Avocado & Lemon 9.2 oz","6","$0.06","$0.01","$9.99","99.9%"
"210000065487","897988000579","","","","Heavenly Organics Espresso Honey Pattie","21","$6.51","$0.31","$0.49","36.73%"
"210000065493","068656018213","","","","Grain Zero Granola Bites Cranberry","2","$0.02","$0.01","$3.99","99.75%"
"210000065494","850018464932","","","","almonds raw Italian OG 26oz rawguru","10","$92.60","$9.26","$15.99","42.09%"
"210000065495","850018464840","","","","hemp seed butter OG 8oz dastony","4","$30.12","$7.53","$13.99","46.18%"
"210000065497","850018464345","","","","cherries dark chocolate cocoa dusted 2oz rawmio","9","$28.53","$3.17","$5.49","42.26%"
"210000065499","850018464406","","","","goji berries dark chocolate cocoa dusted 2oz rawmio","13","$35.36","$2.72","$4.99","45.49%"
"210000065501","850018464314","","","","macadamia dark chocolate cocoa dusted 2oz rawmio","5","$15.85","$3.17","$5.49","42.26%"
"210000065503","850018464376","","","","almonds sprouted dark chocolate cocoa dusted OG 2oz rawmio","13","$41.21","$3.17","$5.49","42.26%"
"210000065509","733739069160","","","","monk fruit OG 2oz now foods","2","$14.66","$7.33","$10.99","33.3%"
"210000065533","810001561574","","","","Birchbender Pancake & Waffle Mix   Ube Mochi GF","6","$0.06","$0.01","$6.99","99.86%"
"210000065535","856017003387","","","","Birchbender Pancake & Waffle Mix   Complete  Org","6","$0.06","$0.01","$5.99","99.83%"
"210000065538","843076000037","","","","Lakanto Monkfruit Sweetener with Erythritol  8.29 oz","8","$0.08","$0.01","$6.49","99.85%"
"210000065540","843076003830","","","","Lakanto Monkfruit Sweetener with Allulose  8 oz","8","$0.08","$0.01","$6.99","99.86%"
"210000065562","860013183325","","","","B.T.R. Nation  Protein Bar Cinnamon Cashew Crunch","10","$10.10","$1.01","$2.29","55.9%"
"210000065590","850043074397","","","","Hu Dark Chocolate Baking Chips  Org","4","$21.08","$5.27","$10.49","49.76%"
"210000065606","081014071989","","","","Maeve  Santa's Camper 2.2 oz","1","$7.20","$7.20","$11.49","37.34%"
"210000065645","855086004172","","","","Color Garden Natural Sugar Crystals Red","2","$9.68","$4.84","$7.49","35.38%"
"210000065653","797734507423","","","","Pure Indian Black Salt Fine 4.5 oz","4","$14.40","$3.60","$5.59","35.6%"
"210000065655","797734507218","","","","Pure Indian Organic Jaggery (Sugar) 1.1 lbs","4","$24.00","$6.00","$9.29","35.41%"
"210000065657","850035485460","","","","Pure Indian Fermented Garlic Pickle 9  oz Org","6","$48.00","$8.00","$12.39","35.43%"
"210000065659","797734507430","","","","Pure Indian Tamarind  Paste 11 oz Org","5","$40.00","$8.00","$12.39","35.43%"
"210000065691","850043674085","","","","Better With Buckwheat Crackers Everything GF","7","$22.76","$3.25","$4.99","34.84%"
"210000065693","850043674061","","","","Better With Buckwheat Crackers  Sea Salt GF","4","$12.08","$3.02","$4.99","39.48%"
"210000065695","850007965310","","","","Safe Catch  Wild Yellow Fin Tuna Spicy","11","$15.18","$1.38","$4.29","67.83%"
"210000065697","850066234754","","","","Tcho Chocolate Lemon Twist 2.1 oz","7","$12.32","$1.76","$3.99","55.89%"
"210000065706","","","","","honey Appalachian 16oz jar wehrloom","3","$35.97","$11.99","$19.99","40.02%"
"210000065727","037014325201","","","","Endangered Species  Dark Chocolate Be Mine Mix","6","$32.10","$5.35","$8.49","36.98%"
"210000065729","037014325195","","","","Endangered Species  Milk  Chocolate Be Mine Mix","4","$21.40","$5.35","$8.49","36.98%"
"210000065789","858551007401","","","","Artisan Tropic Crackers  Chile Lime Grain Free","8","$26.46","$3.31","$5.49","39.75%"
"210000065791","858551007388","","","","Artisan Tropic Crackers  Sea Salt  Grain Free","8","$26.46","$3.31","$5.49","39.75%"
"210000065814","716270001745","","","","Chocolove Strong Dark w/Hawaiian Sea Salt","10","$31.10","$3.11","$3.79","17.94%"
"210000065820","716270001653","","","","Chocolove  Rich Dark  65%","6","$18.66","$3.11","$4.79","35.07%"
"210000065848","810906020183","","","","Ice Chips root beer float","3","$9.96","$3.32","$5.99","44.57%"
"210000065865","095705135546","","","","pistachios garlic herb no shell OG 5oz Nichols Farms","12","$63.60","$5.30","$7.99","33.67%"
"210000065869","859258007725","","","","Little Caria Halva With Cocoa  15.2 oz","5","$18.75","$3.75","$5.79","35.23%"
"210000065908","","","","","Living City Honey 10 oz.","2","$20.00","$10.00","$13.99","28.52%"
"210000065915","","","","","Living City Pickled Carrots 16oz,","1","$6.00","$6.00","$8.99","33.26%"
"210000065995","850042382189","","","","Dumplimg Daughter Ginger Soy Sauce","5","$0.05","$0.01","$6.99","99.86%"
"210000066024","891551000089","","","","rosemary sprouted crisps OG 8oz foods alive","3","$10.59","$3.53","$6.99","49.5%"
"210000066033","081014072146","","","","Maeve  Chocolate Bon Bon of Desire","2","$34.46","$17.23","$26.69","35.44%"
"210000066035","081014072603","","","","Maeve  Chocolate Bon Bons Chocolate for Lovers","2","$33.10","$16.55","$25.69","35.58%"
"210000066038","736210002465","","","","been yard long seeds","5","$6.15","$1.23","$4.49","72.61%"
"210000066040","736210031274","","","","cucumber gherkin OG seeds","5","$7.90","$1.58","$4.49","64.81%"
"210000066042","736210031847","","","","lettuce easy leaf OG seeds","5","$6.15","$1.23","$3.49","64.76%"
"210000066044","736210032745","","","","pea snow mammoth seeds","4","$4.92","$1.23","$3.49","64.76%"
"210000066046","736210001123","","","","squash winter kabocha","5","$10.50","$2.10","$5.99","64.94%"
"210000066048","736210030659","","","","tomatillo purple  OG seeds","5","$5.25","$1.05","$2.99","64.88%"
"210000066050","736210035005","","","","tomato bush beefy purple OG seeds","5","$7.90","$1.58","$4.49","64.81%"
"210000066059","736210010644","","","","scabiosa fata morgana seeds","5","$6.15","$1.23","$3.49","64.76%"
"210000066063","736210020650","","","","zinnia peruvian blend seeds","5","$6.15","$1.23","$3.49","64.76%"
"210000066089","810165011915","","","","Yum Earth Red Fruit Chews Org 5 oz","6","$21.48","$3.58","$6.99","48.78%"
"210000066091","850236008093","","","","Natural Heaven Hearts of Palm Angel Hair","6","$9.18","$1.53","$3.99","61.65%"
"210000066099","081014111760","","","","Maeve Chocolate Truffle Bar Valentine's Forbidden Fruit","11","$52.36","$4.76","$7.39","35.59%"
"210000066101","081014111753","","","","Maeve Chocolate Truffle Bar Valentine's Heat & Honey","11","$52.36","$4.76","$7.39","35.59%"
"210000066103","081014111777","","","","Maeve Chocolate Truffle Bar Valentine's PB Banana Affair","11","$52.36","$4.76","$7.39","35.59%"
"210000066107","081014071972","","","","Maeve Chocolate Valentine's Rose is a Heart","3","$24.30","$8.10","$12.49","35.15%"
"210000066109","081014071569","","","","Maeve Chocolate Valentine's Night Chocolate Box","4","$36.88","$9.22","$14.29","35.48%"
"210000066136","631723201926","","","","Divina Olives Sliced Frescantro","6","$20.52","$3.42","$6.49","47.3%"
"210000066138","631723211031","","","","Divina Olives Sliced Castelvetrano","6","$23.76","$3.96","$7.49","47.13%"
"210000066155","842515008566","","","","cherries tart dried organic portion packs bag of 5 sunny fruit","6","$22.44","$3.74","$6.99","46.49%"
"210000066157","842515009525","","","","persimmon dried organic portion packs bag of 5 sunny fruit","3","$11.22","$3.74","$6.99","46.49%"
"210000066231","","","","","Astral Eatz Dried Persimmons","2","$10.00","$5.00","$7.59","34.12%"
"210000066233","","","","","Astral Eatz Mars-Dusted Apples","9","$45.00","$5.00","$7.59","34.12%"
"210000066235","","","","","Astral Eatz Dried Blueberries","6","$30.00","$5.00","$7.59","34.12%"
"210000066237","","","","","Astral Eatz Dried Mandarins","2","$10.00","$5.00","$7.59","34.12%"
"210000066241","","","","","Astral Eatz Moon-Dusted Bananas (peanut butter)","6","$24.00","$4.00","$5.59","28.44%"
"210000066243","3433764132590","","","","mugwort 4oz herb to body","3","$11.25","$3.75","$9.99","62.46%"
"210000066255","850018464420","","","","dark chocolate hearts 2oz rawmio","36","$114.12","$3.17","$4.99","36.47%"
"210000066257","850020805648","","","","chocolate hearts raw oatmilk 2oz rawmio","18","$57.06","$3.17","$4.99","36.47%"
"210000066259","850018464437","","","","chocolate hearts rmint 2oz rawmio","18","$57.06","$3.17","$4.99","36.47%"
"210000066261","608819795379","","","","better biome bar original sunbiotics","15","$21.00","$1.40","$3.99","64.91%"
"210000066276","855615002372","","","","Bianco Dinapoli New York Pizza Sauce Org","8","$19.84","$2.48","$4.29","42.19%"
"210000066289","853753008584","","","","Little Secrets Wafer Dark Chocolate   Minis","50","$26.00","$0.52","$0.89","41.57%"
"210000066291","810079450657","","","","Little Secrets Wafer Milk Chocolate   Minis","47","$24.44","$0.52","$0.89","41.57%"
